config_name,topology,coupling_mode,kappa,seed_idx,n_units,cv_tau,t_total,n_washout,k_max,ftle_per_pulse,mc_total,mc_total_test,mc_k0,mc_k0_test,inter_rms,alpha_clip_frac,g_abs_mean,mean_state,runtime_s
ring_bidir,ring_bidir,1,0.3,1,256,0.2,1200,200,50,-0.07202146995984395,9.748887563929536,9.563387431328714,0.7114173818890656,0.7134990362652345,0.02044936751669442,0.0,0.11373734574652382,0.2207628782974979,1.0050787925720215
ring_bidir,ring_bidir,1,0.3,2,256,0.2,1200,200,50,-0.059227252842270275,10.950325202257753,9.705352490662538,0.7181483372289016,0.7111333349825423,0.023141274778734188,0.0,0.1250606512752278,0.21455622478250455,1.1856541633605957
ring_bidir,ring_bidir,1,0.3,3,256,0.2,1200,200,50,-0.06845705485120859,9.673732008458837,6.112887573862653,0.7007942609110052,0.6935026478698029,0.022133389931075765,0.0,0.11452510571635484,0.22230293588804578,1.469672679901123
ring_bidir,ring_bidir,1,15.0,4,256,0.2,1200,200,50,-0.007145225873210652,22.81472613170135,8.802229563522221,0.9913322117920382,0.9829007762422101,0.024414082377481786,0.22480794270833335,0.05835036211094828,0.22717826743799918,0.7630612850189209
ring_bidir,ring_bidir,1,15.0,5,256,0.2,1200,200,50,-0.016913253017154087,24.331433022236144,10.643841781466236,0.9921595735753996,0.984981868354798,0.02641318178729735,0.216630859375,0.05739179856881213,0.22636300874581042,0.8383874893188477
ring_bidir,ring_bidir,1,15.0,6,256,0.2,1200,200,50,-0.010599490349305237,24.013746917157285,9.122057314925097,0.9908550138288741,0.9777938456482226,0.026043210195030142,0.22666015625000002,0.0579127409606699,0.22510087847133803,1.5948717594146729
ring_bidir,ring_bidir,1,15.0,7,256,0.2,1200,200,50,-0.025744235025363753,25.13807641040646,5.456614485228308,0.9895388606335459,0.9832112884814461,0.026015894727655725,0.21468424479166667,0.056967900318739446,0.2233664824337338,1.7502758502960205
ring_bidir,ring_bidir,1,15.0,8,256,0.2,1200,200,50,-0.018618358831899048,24.156441260889135,10.899579427060392,0.9921007726879318,0.9878113230070342,0.023253141746305796,0.222978515625,0.05758465925430944,0.22566875717067963,0.9827556610107422
ring_bidir,ring_bidir,1,15.0,9,256,0.2,1200,200,50,-0.00968282067787212,23.809018391945983,7.945327675653801,0.9915029826563597,0.9914146166886105,0.024122973523459167,0.19777669270833334,0.055541665678150186,0.22751195194044613,1.531604290008545
ring_bidir,ring_bidir,1,20.0,0,256,0.2,1200,200,50,-0.056484027412139086,25.721591730412097,12.855336779944505,0.9925144904032939,0.9917978249406708,0.029496118435644383,0.4448958333333334,0.08297065544083868,0.28608995680800126,1.4421002864837646
ring_bidir,ring_bidir,1,20.0,1,256,0.2,1200,200,50,-0.07571812596095291,26.013783957377868,10.424662603950283,0.9930176711185056,0.9810059688365719,0.02516905476980743,0.4427799479166667,0.08205008142830782,0.284144136996123,1.3315768241882324
ring_bidir,ring_bidir,1,0.3,4,256,0.2,1200,200,50,-0.07283403423476636,10.31380528704163,10.239951029627978,0.6867384196395176,0.7008666482615012,0.02068710465602107,0.0,0.11626978796717317,0.21831016381101914,3.9338526725769043
ring_bidir,ring_bidir,1,0.3,5,256,0.2,1200,200,50,-0.07267024516866502,10.79626618166591,10.96068246416324,0.7065422382855179,0.6893753165358326,0.024064787587670562,0.0,0.10430549510689377,0.2182319344697797,0.9828188419342041
ring_bidir,ring_bidir,1,0.3,6,256,0.2,1200,200,50,-0.07131814005225244,12.051424296099956,9.701316722081906,0.7116640182809932,0.7315435849515378,0.023370329700090734,0.0,0.10920935131953173,0.2168382307833767,1.6189868450164795
ring_bidir,ring_bidir,1,0.3,7,256,0.2,1200,200,50,-0.07486545154730533,11.623368086955038,11.534798411164916,0.7029704480310357,0.6971011399828005,0.02354552477539102,0.0,0.11318755716750947,0.2149699591614454,1.3113327026367188
ring_bidir,ring_bidir,1,0.3,8,256,0.2,1200,200,50,-0.07003718264432358,11.341048191089786,8.079650193586401,0.7136619262853889,0.7125098997525001,0.022745678087677405,0.0,0.12292168226010601,0.21804588392888505,3.8618788719177246
ring_bidir,ring_bidir,1,0.3,9,256,0.2,1200,200,50,-0.07203559735844536,11.609639296694771,7.732460995339389,0.6916604535321482,0.6951062229955732,0.02001573647656164,0.0,0.11684844556989649,0.22047893594647808,1.5501954555511475
ring_bidir,ring_bidir,1,1.0,0,256,0.2,1200,200,50,-0.07568876016670124,12.79503316460358,9.463253655382012,0.7905372446120211,0.7844213377061997,0.02495877940901054,0.0,0.07128799631628492,0.22040991559850956,1.382295846939087
ring_bidir,ring_bidir,1,1.0,1,256,0.2,1200,200,50,-0.07894064128708733,10.53774199205597,9.920765206745978,0.806852236523078,0.809808429496769,0.020470988317202635,0.0,0.06982703710085555,0.22006219084029469,1.3972861766815186
ring_bidir,ring_bidir,1,1.0,2,256,0.2,1200,200,50,-0.06845981291490336,11.408108282121704,10.064713466842859,0.806784865042138,0.809230234579539,0.02314790843076764,0.0,0.07687091936790555,0.2137114084652422,3.918344020843506
ring_bidir,ring_bidir,1,1.0,3,256,0.2,1200,200,50,-0.07526453148868985,10.360481345572861,6.869166641659345,0.8010726881639453,0.795482926720341,0.022149885379662865,0.0,0.06970314673895556,0.2216308255286731,1.4770424365997314
