task,dim,boundary,substrate,k_pulses,readout,seed_idx,n_units,t_total,runtime_s,mean_acc_all,pre_swap_acc,steady_acc
dimension_stress,4D,sphere,random_graph_k25,24,delta_raw,6,256,48000,5.40012526512146,0.4923767285203238,0.525,0.52
dimension_stress,4D,sphere,random_graph_k25,24,delta_raw,7,256,48000,5.302133321762085,0.5064981904144265,0.48,0.435
dimension_stress,4D,sphere,parallel,24,delta_raw,4,256,48000,2.100487470626831,0.4854739440597477,0.48,0.48
dimension_stress,4D,sphere,parallel,24,delta_raw,5,256,48000,2.075587272644043,0.5030438693751177,0.6,0.53
dimension_stress,4D,sphere,random_graph_k25,24,delta_raw,8,256,48000,5.4716455936431885,0.4995556578314261,0.49,0.48
dimension_stress,4D,sphere,random_graph_k25,24,delta_raw,9,256,48000,5.357926368713379,0.5192196815966194,0.52,0.52
dimension_stress,4D,sphere,parallel,24,delta_raw,6,256,48000,2.0901362895965576,0.494064140917554,0.475,0.58
dimension_stress,4D,sphere,parallel,24,delta_raw,7,256,48000,1.8945393562316895,0.519520930524466,0.53,0.52
dimension_stress,4D,sphere,parallel,24,delta_raw,8,256,48000,2.066580295562744,0.49457459048973873,0.505,0.51
dimension_stress,4D,sphere,parallel,24,delta_raw,9,256,48000,1.9476158618927002,0.4953896362000795,0.48,0.56
dimension_stress,4D,shell,random_graph_k25,24,rls_raw,0,256,48000,5.147648334503174,0.5407426622873999,0.52,0.6
dimension_stress,4D,shell,random_graph_k25,24,rls_raw,1,256,48000,4.485912561416626,0.5269826991067132,0.59,0.565
dimension_stress,4D,shell,random_graph_k25,24,rls_raw,2,256,48000,4.941875696182251,0.553780046442543,0.52,0.64
dimension_stress,4D,shell,random_graph_k25,24,rls_raw,3,256,48000,4.483127117156982,0.5285408255057426,0.52,0.52
dimension_stress,4D,shell,random_graph_k25,24,rls_raw,4,256,48000,5.1196863651275635,0.547330390577603,0.52,0.6
dimension_stress,4D,shell,random_graph_k25,24,rls_raw,5,256,48000,4.698531866073608,0.5414397188343341,0.48,0.64
